arousal,valence,speaker,starttime,endtime,duration
0.26649063333333334,0.3082289666666667,dev_2,128.74,128.83,0.09000000000000341
0.25193507,0.30134008999999995,dev_2,128.96,129.35,0.38999999999998636
0.2514479,0.2913913538461539,dev_2,129.45,129.94,0.4900000000000091
0.2591294916666667,0.28517344166666664,dev_2,130.01,130.48,0.46999999999999886
0.28426841999999997,0.28267341999999995,dev_2,130.57,130.75,0.18000000000000682
0.2826017,0.27850675,dev_2,131.0,131.01,0.009999999999990905
0.2748934041666667,0.25656234166666664,dev_2,131.21,132.14,0.9299999999999784
0.2748239666666667,0.23767346666666664,dev_2,132.33,132.4,0.06999999999999318
0.2776017,0.2348956666666667,dev_2,132.46,132.53,0.06999999999999318
0.27801837500000004,0.23288173750000002,dev_2,132.59,132.84,0.25
0.2754588785714286,0.22767344285714283,dev_2,132.89,133.42,0.5300000000000011
0.2704906066666667,0.22134010666666662,dev_2,134.24,134.8,0.5600000000000023
0.23688742857142855,0.244102,dev_2,135.49,135.74,0.25
0.23885175000000003,0.24434009999999998,dev_2,135.83,135.95,0.11999999999997613
0.26260173333333336,0.24989566666666663,dev_2,136.03,136.35,0.3199999999999932
0.2821472090909091,0.2526734454545454,dev_2,136.43,136.82,0.38999999999998636
0.29010175,0.24517344999999996,dev_2,136.84,136.92,0.07999999999998408
0.290935075,0.23850677499999995,dev_2,137.0,137.1,0.09999999999999432
0.29017316285714284,0.19653058285714287,dev_2,137.2,138.52,1.3200000000000216
0.2776017,0.178229,dev_2,139.22,139.31,0.09000000000000341
0.274685075,0.170173425,dev_2,139.42,139.52,0.10000000000002274
0.26855411428571424,0.16916152500000003,dev_2,139.67,140.73,1.0600000000000023
0.2626017181818182,0.17130979999999996,dev_2,140.86,141.24,0.37999999999999545
0.2576017333333333,0.17170122499999999,dev_2,141.27,141.71,0.4399999999999977
0.2528794833333334,0.16489566666666666,dev_2,141.9,142.08,0.18000000000000682
0.25635172500000003,0.172256775,dev_2,142.24,142.38,0.13999999999998636
0.2683034842105263,0.16837518947368418,dev_2,142.47,143.17,0.6999999999999886
0.28371283333333336,0.17767343333333332,dev_2,143.24,143.35,0.10999999999998522
0.2881572666666667,0.17767343333333332,dev_2,143.38,143.45,0.06999999999999318
0.2956786692307692,0.1803657538461539,dev_2,143.58,144.06,0.47999999999998977
0.3003795333333333,0.19434013333333333,dev_2,144.15,144.23,0.07999999999998408
0.30560171999999997,0.22067342,dev_2,144.37,144.53,0.1599999999999966
0.3142684,0.2476734,dev_2,144.77,144.81,0.03999999999999204
0.313851725,0.2567012083333334,dev_2,144.93,145.36,0.4300000000000068
0.31843505000000005,0.26934009999999997,dev_2,145.46,145.6,0.13999999999998636
0.31293504000000005,0.27167342,dev_2,145.7,145.86,0.160000000000025
0.31260170000000004,0.2783401,dev_2,145.98,146.33,0.35000000000002274
0.31260170000000004,0.27878453333333336,dev_2,146.42,146.51,0.09000000000000341
0.3048239416666667,0.27239563333333333,dev_2,146.6,147.02,0.4200000000000159
0.30483507000000004,0.25484009999999996,dev_2,147.22,149.2,1.9799999999999898
0.30510175,0.2326734,dev_2,149.58,149.68,0.09999999999999432
0.2827406083333333,0.22572900833333334,dev_2,149.8,150.28,0.47999999999998977
0.2745461833333333,0.20156232777777774,dev_2,150.39,151.05,0.660000000000025
0.2740303071428571,0.19076869285714282,dev_2,151.18,151.69,0.5099999999999909
0.28426840000000003,0.1876734,dev_2,153.16,153.32,0.1599999999999966
0.280601705,0.19192343500000003,dev_2,153.4,154.19,0.789999999999992
0.2776017,0.19725675,dev_2,154.3,154.58,0.28000000000000114
0.28676840000000003,0.197256775,dev_2,154.75,155.03,0.28000000000000114
0.28926840000000004,0.19400676,dev_2,155.1,155.28,0.18000000000000682
0.29093509999999995,0.19225675,dev_2,155.34,155.46,0.12000000000000455
0.29593509999999995,0.1710068,dev_2,156.7,156.77,0.0700000000000216
0.29593509999999995,0.1868401,dev_2,156.89,157.02,0.13000000000002387
0.29614341666666666,0.1901734416666667,dev_2,157.09,158.01,0.9199999999999875
0.30352764444444447,0.19508083333333334,dev_2,158.07,158.38,0.3100000000000023
0.3053795333333333,0.19211786666666666,dev_2,158.45,158.56,0.11000000000001364
0.3083160071428571,0.17422105000000004,dev_2,158.66,159.18,0.5200000000000102
0.3122481909090909,0.1398956424242424,dev_2,159.96,161.24,1.2800000000000011
0.30787950000000003,0.12350675,dev_2,161.3,161.5,0.19999999999998863
0.29093509999999995,0.12267339999999999,dev_2,161.57,161.6,0.030000000000001137
0.26649063333333334,0.11878453333333333,dev_2,161.81,161.92,0.10999999999998522
0.2748239666666667,0.11656233333333332,dev_2,162.02,162.11,0.09000000000000341
0.2732267125,0.11809007499999999,dev_2,162.17,162.46,0.29000000000002046
0.26660174000000003,0.10800676000000001,dev_2,162.52,162.72,0.19999999999998863
0.24968505000000002,0.09975677499999999,dev_2,162.79,162.89,0.09999999999999432
0.24688742857142862,0.09195914571428572,dev_2,162.92,163.15,0.2300000000000182
0.24260170000000003,0.06600676624999999,dev_2,163.25,163.54,0.28999999999999204
0.24260170000000003,0.0643401,dev_2,163.6,163.64,0.03999999999999204
0.24510175,0.060173435,dev_2,163.86,163.91,0.04999999999998295
0.2519227148148148,0.07971047074074075,dev_2,164.02,165.05,1.0300000000000011
0.27110174,0.09317343400000001,dev_2,165.08,165.45,0.3699999999999761
0.29315728888888887,0.09674750777777777,dev_2,165.59,165.91,0.3199999999999932
0.30593509999999996,0.0993401,dev_2,166.05,166.11,0.060000000000002274
0.3064906333333333,0.1010068,dev_2,166.25,166.46,0.21000000000000796
0.3092684,0.1010068,dev_2,166.57,166.67,0.09999999999999432
0.30926840000000005,0.10195917142857144,dev_2,166.83,167.06,0.22999999999998977
0.30760170000000003,0.10767339999999999,dev_2,167.15,167.25,0.09999999999999432
0.3092684,0.10867341999999999,dev_2,167.35,167.51,0.1599999999999966
0.3209351,0.1118401,dev_2,168.24,168.31,0.06999999999999318
0.32093507499999996,0.12517345000000002,dev_2,168.46,168.75,0.28999999999999204
0.27785814615384613,0.16139138461538463,dev_2,169.5,169.99,0.4900000000000091
0.28371283333333336,0.1743401,dev_2,170.05,170.12,0.06999999999999318
0.2876017,0.1893401,dev_2,170.3,170.39,0.08999999999997499
0.2748566588235294,0.20286951764705885,dev_2,170.49,171.15,0.6599999999999966
0.26468508749999997,0.2191317625,dev_2,171.58,171.85,0.2699999999999818
0.2705184,0.22663177499999998,dev_2,171.99,172.24,0.25
0.27593507500000003,0.23100679999999998,dev_2,172.3,172.41,0.10999999999998522
0.28982396666666665,0.23322896666666668,dev_2,172.53,172.63,0.09999999999999432
0.2989653818181818,0.2208552545454545,dev_2,172.71,173.11,0.4000000000000057
0.2868609888888889,0.20508084444444444,dev_2,174.0,174.29,0.28999999999999204
0.28426840000000003,0.19711786666666667,dev_2,174.36,174.45,0.08999999999997499
0.2826017,0.193229,dev_2,174.5,174.59,0.09000000000000341
0.28410173000000005,0.18667344999999996,dev_2,174.64,175.0,0.36000000000001364
0.284685075,0.1926734,dev_2,175.12,175.28,0.1599999999999966
0.286351725,0.19350675,dev_2,175.3,175.42,0.11999999999997613
0.28406006250000004,0.19184011250000002,dev_2,175.54,175.82,0.28000000000000114
0.2826017,0.2043401,dev_2,175.9,176.01,0.10999999999998522
0.27643506,0.22717343000000004,dev_2,176.19,176.54,0.3499999999999943
0.28593509999999994,0.24434009999999998,dev_2,177.71,177.84,0.12999999999999545
0.28537953333333327,0.24934009999999995,dev_2,178.03,178.22,0.18999999999999773
0.26545887857142864,0.2392210285714285,dev_2,178.52,179.06,0.539999999999992
0.22718505000000003,0.23934009999999997,dev_2,179.53,179.65,0.12000000000000455
0.223573975,0.23864564166666657,dev_2,179.73,180.18,0.45000000000001705
0.2381572833333333,0.2326734,dev_2,181.11,181.3,0.18999999999999773
0.22371283333333333,0.2326734,dev_2,181.4,181.51,0.10999999999998522
0.21783982857142856,0.23898296428571428,dev_2,181.58,182.1,0.5199999999999818
0.313435075,0.37350677499999996,dev_2,183.39,183.5,0.11000000000001364
0.30876840000000005,0.38450676,dev_2,183.51,183.88,0.37000000000000455
0.29524063333333334,0.397812325,dev_2,184.0,184.43,0.4300000000000068
0.31534681764705885,0.4166930411764706,dev_2,184.5,185.14,0.6399999999999864
0.34093509999999994,0.45434009,dev_2,185.22,185.58,0.36000000000001364
0.34093509999999994,0.4610067571428571,dev_2,185.65,185.91,0.2599999999999909
0.3409351,0.46200676000000007,dev_2,186.0,186.16,0.1599999999999966
0.34260169999999995,0.4737845333333333,dev_2,186.28,186.46,0.18000000000000682
0.34426840000000003,0.47822896666666664,dev_2,186.5,186.58,0.0800000000000125
0.34366234545454544,0.48585523636363637,dev_2,186.64,187.02,0.3800000000000239
0.3290052578947368,0.5181120315789474,dev_2,187.18,187.92,0.7399999999999807
0.3096017266666666,0.5461178866666666,dev_2,187.96,188.52,0.5600000000000023
0.3305184125,0.5930901,dev_2,188.86,189.12,0.2599999999999909
0.33911686363636356,0.5829764727272727,dev_2,189.23,189.61,0.3800000000000239
0.31295887142857143,0.5243401071428572,dev_2,189.76,190.25,0.4900000000000091
0.2727027424242424,0.4344916090909091,dev_2,190.33,191.63,1.299999999999983
0.2814906,0.413229,dev_2,191.74,191.83,0.09000000000000341
0.2712684,0.4013401,dev_2,191.95,192.1,0.15000000000000568
0.25545887142857143,0.39481628571428573,dev_2,192.17,192.41,0.2400000000000091
0.25160172000000003,0.3833401,dev_2,192.47,192.63,0.1599999999999966
0.24787951666666666,0.35378455000000003,dev_2,192.64,192.81,0.17000000000001592
0.2540600625,0.2980901,dev_2,193.02,193.32,0.29999999999998295
0.25360172,0.2843401,dev_2,193.35,193.51,0.1599999999999966
0.25343507499999995,0.2810068,dev_2,193.58,193.68,0.09999999999999432
0.25926839999999995,0.2804512333333333,dev_2,193.74,193.83,0.09000000000000341
0.26045887142857144,0.2736258142857143,dev_2,193.87,194.11,0.2400000000000091
0.27287951666666665,0.25850676666666667,dev_2,194.17,194.39,0.21999999999999886
0.3003795166666667,0.2371178833333333,dev_2,194.54,194.76,0.21999999999999886
0.3155184,0.22184009999999998,dev_2,194.82,194.94,0.12000000000000455
0.3330779357142858,0.19707820714285712,dev_2,195.03,195.53,0.5
0.3359351,0.1893401,dev_2,195.61,195.71,0.09999999999999432
0.3359351,0.20378453333333335,dev_2,195.81,195.89,0.07999999999998408
0.32771284666666667,0.23856232000000002,dev_2,195.97,196.52,0.5500000000000114
0.32454618333333335,0.2998956666666666,dev_2,196.63,196.84,0.21000000000000796
0.29626840000000004,0.24921510749999998,dev_2,198.34,199.89,1.549999999999983
0.2742684,0.24545119999999998,dev_2,200.0,200.06,0.060000000000002274
0.2733424888888889,0.22656232222222222,dev_2,200.22,200.55,0.3300000000000125
0.21351082727272727,0.16767345454545451,dev_2,201.53,201.94,0.4099999999999966
0.21531006875,0.20548592499999999,dev_2,202.66,203.25,0.5900000000000034
0.24093510000000004,0.2215623333333333,dev_2,203.62,203.7,0.07999999999998408
0.24022080000000007,0.2260067571428571,dev_2,203.79,204.31,0.5200000000000102
0.24037950000000005,0.23434009999999997,dev_2,205.7,205.77,0.0700000000000216
0.22732396666666663,0.23517343333333332,dev_2,205.82,206.04,0.21999999999999886
0.19408321111111113,0.18341415555555557,dev_2,208.05,208.38,0.3299999999999841
0.1642683875,0.18121512499999998,dev_2,208.84,209.1,0.2599999999999909
0.16260170000000002,0.19156233333333336,dev_2,209.13,209.22,0.09000000000000341
0.19000913333333333,0.20785861666666666,dev_2,209.34,210.03,0.6899999999999977
0.2311434,0.2551734125,dev_2,210.17,210.48,0.3100000000000023
0.2569767375,0.29517344999999995,dev_2,211.47,211.76,0.28999999999999204
0.19760173,0.2783401,dev_2,212.9,213.28,0.37999999999999545
0.19010175,0.2726734,dev_2,213.41,213.48,0.06999999999999318
0.1731572976190476,0.24322899285714283,dev_2,213.56,215.2,1.6399999999999864
0.14186097777777779,0.203229,dev_2,215.25,215.57,0.3199999999999932
0.1396493457142857,0.17338772285714285,dev_2,215.64,216.96,1.3200000000000216
0.16493506,0.14934009999999998,dev_2,217.03,217.17,0.13999999999998636
0.1730184,0.14725674999999996,dev_2,217.26,217.36,0.10000000000002274
0.1767684,0.14767339999999998,dev_2,217.42,217.52,0.10000000000002274
0.18820778181818182,0.1466128363636363,dev_2,217.59,218.0,0.4099999999999966
0.19493508,0.1460068,dev_2,218.12,218.32,0.19999999999998863
0.1959351,0.14396974444444444,dev_2,218.36,218.69,0.3299999999999841
0.19760170000000002,0.15545123333333333,dev_2,218.78,218.87,0.09000000000000341
0.2011731714285714,0.1576734,dev_2,218.98,219.21,0.2300000000000182
0.2042684,0.1576734,dev_2,219.28,219.41,0.12999999999999545
0.2026017,0.1593401,dev_2,219.51,219.72,0.21000000000000796
0.19926839999999998,0.1593401,dev_2,220.8,220.88,0.07999999999998408
0.1959351,0.1593401,dev_2,220.96,221.04,0.07999999999998408
0.19560176,0.16000678000000002,dev_2,221.11,221.24,0.12999999999999545
0.19260170000000001,0.15017339999999998,dev_2,221.36,221.42,0.05999999999997385
0.19343505000000003,0.1460068,dev_2,221.48,221.59,0.11000000000001364
0.1942684,0.14684009999999997,dev_2,221.71,221.76,0.04999999999998295
0.19516583846153848,0.1439554846153846,dev_2,221.84,222.29,0.44999999999998863
0.19301837500000002,0.145590125,dev_2,222.34,222.48,0.13999999999998636
0.1942684,0.1493401,dev_2,222.49,222.6,0.10999999999998522
0.19445358888888886,0.15267343333333333,dev_2,222.69,223.03,0.3400000000000034
0.19704616666666666,0.15545123333333333,dev_2,223.1,223.2,0.09999999999999432
0.19801837500000002,0.17017345,dev_2,223.32,223.42,0.09999999999999432
0.20454617500000002,0.18961786666666666,dev_2,223.48,223.91,0.4300000000000068
0.034268400000000004,0.15684009999999998,dev_2,229.6,229.7,0.09999999999999432
0.05403030142857142,0.16767344285714286,dev_2,229.8,230.06,0.2599999999999909
0.10968506625,0.182673425,dev_2,230.13,230.42,0.28999999999999204
0.12882397333333334,0.17967344000000005,dev_2,230.53,231.1,0.5699999999999932
0.13926840000000001,0.1743401,dev_2,231.19,231.45,0.2599999999999909
0.16760172727272726,0.17009769090909088,dev_2,231.5,231.9,0.4000000000000057
0.20093505,0.17100674999999999,dev_2,232.34,232.53,0.18999999999999773
0.21565728333333337,0.17350675000000002,dev_2,232.67,232.86,0.19000000000002615
0.21937951333333336,0.22161788000000002,dev_2,233.65,234.8,1.1500000000000057
0.2295461833333333,0.29461788333333333,dev_2,234.83,235.01,0.1799999999999784
0.24281006249999998,0.33184009999999997,dev_2,235.08,235.38,0.29999999999998295
0.24815730000000003,0.37295121666666664,dev_2,235.49,235.68,0.18999999999999773
0.26693506000000006,0.3826734399999999,dev_2,236.26,236.43,0.17000000000001592
0.2774628416666666,0.3755900833333334,dev_2,236.62,237.07,0.44999999999998863
0.27660172000000005,0.36534011999999993,dev_2,237.25,237.41,0.1599999999999966
0.24580686923076925,0.3583144692307692,dev_2,238.02,238.51,0.4899999999999807
0.23760170000000003,0.35045123333333333,dev_2,238.61,238.7,0.08999999999997499
0.2346530076923077,0.34267341538461543,dev_2,238.79,239.27,0.4800000000000182
0.22707792285714284,0.3026258114285715,dev_2,239.73,241.09,1.3600000000000136
0.22326838000000002,0.24700677999999998,dev_2,241.16,241.32,0.1599999999999966
0.22860171999999998,0.23000678,dev_2,241.54,241.7,0.1599999999999966
0.25704616666666674,0.22711786666666667,dev_2,241.77,241.85,0.07999999999998408
0.2704805454545455,0.20146130909090906,dev_2,242.01,242.4,0.3900000000000148
0.26093510000000003,0.17767339999999998,dev_2,243.65,243.79,0.13999999999998636
0.260518425,0.17559012499999999,dev_2,243.85,243.96,0.11000000000001364
0.2609350833333333,0.16656231666666665,dev_2,244.04,244.21,0.17000000000001592
0.25293508,0.15267342,dev_2,244.3,244.45,0.14999999999997726
0.24197675000000002,0.1295484375,dev_2,244.54,244.84,0.30000000000001137
0.24573896470588236,0.0966930411764706,dev_2,245.05,245.72,0.6699999999999875
0.25803384444444444,0.11754998592592594,dev_2,245.77,246.84,1.0699999999999932
0.26236362857142853,0.12600678571428572,dev_2,247.02,247.26,0.23999999999998067
0.23676840000000005,0.11267339999999999,dev_2,247.98,248.09,0.11000000000001364
0.23593509999999998,0.11211786666666666,dev_2,248.17,248.26,0.09000000000000341
0.2320889153846154,0.10203240769230768,dev_2,248.38,248.88,0.5
0.20926839999999994,-0.023437676666666667,dev_2,250.08,250.2,0.11999999999997613
0.2071255285714286,0.017197243285714287,dev_2,250.31,250.53,0.21999999999999886
0.19664937142857145,0.07005438571428571,dev_2,250.92,251.14,0.21999999999999886
0.19482396666666668,0.07822898666666667,dev_2,251.22,251.29,0.06999999999999318
0.1982684,0.081340098,dev_2,251.35,251.49,0.14000000000001478
0.1902333157894737,0.10004185631578948,dev_2,251.55,252.27,0.7199999999999989
0.1992684,0.12434010000000001,dev_2,252.33,252.42,0.08999999999997499
0.21718505,0.16309010000000002,dev_2,252.51,252.61,0.10000000000002274
0.24736362857142855,0.20076865714285713,dev_2,252.74,253.0,0.2599999999999909
0.271268395,0.238673425,dev_2,253.2,253.94,0.7400000000000091
0.2942684,0.23767339999999998,dev_2,254.77,254.93,0.1599999999999966
0.2776017333333333,0.24711786666666666,dev_2,255.47,255.55,0.0800000000000125
0.263435075,0.24309007499999996,dev_2,255.66,255.78,0.12000000000000455
0.24945358888888888,0.23359935555555555,dev_2,255.86,256.17,0.3100000000000023
0.23017749090909093,0.21888554545454547,dev_2,256.22,256.6,0.37999999999999545
0.22051842500000002,0.2226734,dev_2,256.91,257.01,0.0999999999999659
0.22490943076923078,0.22895549230769227,dev_2,257.14,257.62,0.4800000000000182
0.22565731666666666,0.2521178833333333,dev_2,257.71,257.9,0.18999999999999773
0.2261202777777778,0.26378452222222226,dev_2,258.05,258.37,0.3199999999999932
0.2228398285714286,0.27291154285714286,dev_2,258.57,258.83,0.2599999999999909
-0.041731604,0.26300677,dev_2,263.37,263.75,0.37999999999999545
-0.2773983,0.08767343,dev_2,269.48,269.6,0.12000000000000455
-0.2773983,0.08867343200000001,dev_2,269.7,269.88,0.18000000000000682
-0.2282316,0.09434010000000002,dev_2,270.52,270.7,0.18000000000000682
-0.27339826,-0.030326566,dev_2,278.69,278.86,0.17000000000001592
-0.27239825000000006,-0.022743232500000002,dev_2,278.99,279.12,0.12999999999999545
-0.19100936666666668,0.06239565666666667,dev_2,279.42,279.64,0.21999999999997044
-0.09684271333333333,0.1460068,dev_2,281.31,281.39,0.07999999999998408
-0.08600938166666666,0.14767339999999998,dev_2,281.48,281.7,0.21999999999997044
-0.07620779285714285,0.15195915714285713,dev_2,281.87,282.11,0.2400000000000091
-0.06489827000000001,0.17211786666666665,dev_2,282.19,282.39,0.19999999999998863
-0.060731603333333335,0.19489563333333335,dev_2,282.48,282.57,0.08999999999997499
-0.042064937,0.24017344000000002,dev_2,282.67,283.02,0.3499999999999659
-0.014342715166666667,0.27517345,dev_2,283.03,283.21,0.18000000000000682
0.05074987777777778,0.3178586333333333,dev_2,283.3,283.61,0.3100000000000023
0.10971283466666668,0.37056232000000006,dev_2,283.7,284.27,0.5699999999999932
0.16522078571428572,0.5074353285714286,dev_2,284.71,284.95,0.2400000000000091
0.17660174,0.5080067699999999,dev_2,285.04,285.43,0.38999999999998636
0.19412950833333334,0.45864565000000007,dev_2,285.54,285.99,0.44999999999998863
0.187185075,0.4036456583333334,dev_2,286.05,286.51,0.45999999999997954
0.16496284583333334,0.33281232083333334,dev_2,286.58,287.5,0.9200000000000159
0.16829615833333333,0.32184009166666677,dev_2,287.67,288.09,0.4199999999999591
0.16815726666666664,0.3221178666666667,dev_2,288.21,288.32,0.11000000000001364
0.1679721111111111,0.3143401111111111,dev_2,288.48,289.18,0.6999999999999886
0.16241656111111114,0.29045120555555554,dev_2,289.37,290.07,0.6999999999999886
0.17149063333333334,0.2648956333333334,dev_2,290.16,290.28,0.1199999999999477
0.1792684,0.2580901,dev_2,290.36,290.52,0.15999999999996817
0.1826017,0.21067342,dev_2,292.45,292.6,0.1500000000000341
0.17760175,0.20767339999999998,dev_2,292.68,292.84,0.15999999999996817
0.15704616666666668,0.18878453333333334,dev_2,293.38,293.45,0.06999999999999318
0.1480184,0.1880901,dev_2,293.5,293.62,0.12000000000000455
0.14226842,0.18600677000000002,dev_2,293.69,294.05,0.36000000000001364
0.1459351,0.18156233333333335,dev_2,294.13,294.21,0.07999999999998408
0.1470461777777778,0.1841549111111111,dev_2,294.32,294.63,0.3100000000000023
0.011747,0.0034658000000000002,train_2,0.28,0.31,0.02999999999999997
0.011747,0.0034658000000000002,train_2,0.32,0.46,0.14
0.011747,0.0034658000000000002,train_2,0.5,0.62,0.12
0.08191319999999999,0.1129663,train_2,2.02,2.38,0.3599999999999999
0.16063333333333332,0.17513333333333334,train_2,2.49,2.58,0.08999999999999986
0.15174749999999998,0.2163825,train_2,2.62,2.73,0.10999999999999988
0.13195625,0.23867375,train_2,2.85,3.12,0.27
0.13619333333333336,0.2484666666666667,train_2,3.16,3.27,0.10999999999999988
0.15008,0.2743,train_2,3.33,3.53,0.19999999999999973
0.170915,0.31346999999999997,train_2,3.61,3.67,0.06000000000000005
0.2209116666666667,0.37791166666666665,train_2,4.48,4.71,0.22999999999999954
0.22675,0.33942,train_2,4.88,5.09,0.20999999999999996
0.22934,0.3386544444444444,train_2,5.15,5.46,0.3099999999999996
0.231414,0.33513400000000004,train_2,5.52,5.66,0.14000000000000057
0.23508,0.3301325,train_2,5.67,5.78,0.11000000000000032
0.24258000000000002,0.326385,train_2,5.82,5.93,0.10999999999999943
0.24007999999999996,0.3104363636363636,train_2,6.0,6.37,0.3700000000000001
0.231082,0.293136,train_2,6.49,6.68,0.1899999999999995
0.204665,0.302215,train_2,7.18,7.3,0.1200000000000001
0.1946028571428571,0.31156285714285714,train_2,7.37,7.64,0.2699999999999996
0.19174700000000003,0.320301,train_2,7.68,8.04,0.35999999999999943
0.1805930769230769,0.30564615384615385,train_2,8.12,8.57,0.45000000000000107
0.1823,0.29624333333333336,train_2,8.63,8.69,0.05999999999999872
0.1834125,0.293885,train_2,8.76,8.87,0.10999999999999943
0.19008,0.29235666666666665,train_2,8.92,9.0,0.08000000000000007
0.19396888888888889,0.28754,train_2,9.08,9.39,0.3100000000000005
0.197995,0.2863825,train_2,9.44,9.53,0.08999999999999986
0.2132853076923077,0.2822487307692308,train_2,9.54,10.55,1.0100000000000016
0.2372232142857143,0.27239464285714277,train_2,10.71,11.21,0.5
0.24378405555555555,0.28105844444444444,train_2,11.26,11.93,0.6699999999999999
-0.14191959999999998,0.1227992,train_2,23.96,24.15,0.18999999999999773
-0.151586,0.125133,train_2,24.23,24.27,0.03999999999999915
-0.15510477777777779,0.11902166666666665,train_2,24.38,24.72,0.33999999999999986
-0.11058628,0.1157994,train_2,24.8,24.99,0.18999999999999773
-0.07241974999999999,0.11971599999999999,train_2,25.01,25.15,0.13999999999999702
-0.024086435,0.125966,train_2,25.19,25.38,0.18999999999999773
0.02908022,0.16213260000000002,train_2,25.44,25.62,0.17999999999999972
0.0517469,0.171799,train_2,25.64,25.72,0.0799999999999983
0.07119133333333333,0.17568833333333334,train_2,25.8,25.89,0.08999999999999986
0.099663625,0.17763250000000003,train_2,25.94,26.24,0.29999999999999716
0.15388985714285713,0.18751357142857142,train_2,26.33,26.57,0.240000000000002
0.17191359999999997,0.20029920000000004,train_2,26.7,27.05,0.3500000000000014
0.166747,0.2025134285714286,train_2,27.49,27.73,0.240000000000002
0.17341400000000004,0.20179899999999998,train_2,27.76,27.86,0.09999999999999787
0.173414,0.203466,train_2,27.91,28.06,0.14999999999999858
0.1746635,0.203466,train_2,28.07,28.18,0.10999999999999943
0.173414,0.20429925,train_2,28.22,28.36,0.14000000000000057
0.17299725000000002,0.20888275,train_2,28.38,28.49,0.10999999999999943
0.17222328571428572,0.2087041428571428,train_2,28.51,28.74,0.22999999999999687
0.1770804,0.2064662,train_2,28.79,28.92,0.13000000000000256
-0.4038086666666667,-0.0665342,train_2,60.19,60.26,0.07000000000000028
-0.40492,-0.07014528333333332,train_2,60.37,60.56,0.19000000000000483
-0.39603093333333333,-0.06275637333333334,train_2,60.63,61.19,0.5599999999999952
-0.31658636363636367,-0.04365537272727273,train_2,61.24,61.68,0.4399999999999977
-0.31575325,-0.019867475,train_2,65.56,65.72,0.1599999999999966
-0.3212528,-0.013867518,train_2,65.8,65.95,0.15000000000000568
-0.31950325,0.0042991750000000006,train_2,66.03,66.14,0.10999999999999943
-0.291586,-0.011534200000000001,train_2,67.19,67.31,0.12000000000000455
-0.14658634862068967,0.023063532379310348,train_2,67.36,68.46,1.0999999999999943
0.05875447954545455,0.05130674772727272,train_2,68.55,70.28,1.730000000000004
0.09541355999999998,0.07279916,train_2,70.42,70.6,0.1799999999999926
0.11484228571428572,0.08727535714285714,train_2,70.97,71.23,0.2600000000000051
0.12063566666666665,0.0884658,train_2,71.25,71.33,0.0799999999999983
0.127997,0.08777138333333333,train_2,71.38,71.82,0.4399999999999977
0.1574289090909091,0.08785977727272729,train_2,71.85,72.69,0.8400000000000034
0.1797468,0.10279930000000001,train_2,73.04,73.23,0.18999999999999773
0.18174699999999996,0.1170372857142857,train_2,73.26,73.5,0.23999999999999488
0.18383050000000004,0.118466,train_2,73.51,73.64,0.12999999999999545
0.18943938461538462,0.12000446153846155,train_2,73.66,74.12,0.46000000000000796
0.19820525,0.12575775,train_2,74.22,74.51,0.29000000000000625
0.20746114285714287,0.138228,train_2,74.54,74.8,0.2599999999999909
0.21216375,0.14929925,train_2,74.82,74.94,0.12000000000000455
0.21608020000000003,0.1514658,train_2,74.98,75.12,0.14000000000000057
0.22174719999999998,0.15146579999999998,train_2,75.21,75.37,0.1600000000000108
0.22841374999999997,0.1505495,train_2,75.38,75.5,0.12000000000000455
0.23658029999999997,0.1516327,train_2,75.57,75.96,0.39000000000000057
0.24306865517241377,0.16093731034482756,train_2,76.06,77.18,1.1200000000000045
0.25008,0.18957733333333335,train_2,77.2,77.32,0.11999999999999034
0.25008,0.19613260000000002,train_2,77.36,77.51,0.15000000000000568
0.2494136,0.19479960000000002,train_2,77.62,77.76,0.14000000000000057
0.25008,0.195133,train_2,77.81,77.93,0.12000000000000455
0.25008,0.19679925,train_2,77.97,78.1,0.12999999999999545
0.22049675000000002,0.19179949999999998,train_2,79.54,79.66,0.11999999999999034
0.21941360000000004,0.183466,train_2,79.71,79.87,0.1600000000000108
0.2239137,0.17179930000000002,train_2,80.02,80.38,0.35999999999999943
0.21295077777777777,0.1722622222222222,train_2,80.42,81.1,0.6799999999999926
0.2025805,0.17763250000000003,train_2,81.11,81.15,0.04000000000000625
0.18702483333333333,0.1811049166666667,train_2,81.17,81.63,0.45999999999999375
0.18401963636363636,0.19210245454545455,train_2,81.66,82.07,0.4099999999999966
0.20876436842105262,0.21276421052631578,train_2,82.26,82.99,0.7299999999999898
0.260080375,0.22270216666666665,train_2,83.08,83.98,0.9000000000000057
0.275358,0.225966,train_2,84.04,84.27,0.22999999999998977
0.2844136,0.22146579999999996,train_2,84.35,84.49,0.14000000000000057
0.28808059999999996,0.2147992,train_2,84.55,84.7,0.15000000000000568
0.30362741025641027,0.21628643589743587,train_2,84.72,86.24,1.519999999999996
0.3190804,0.22679899999999997,train_2,86.28,86.43,0.15000000000000568
0.3361913333333333,0.23402166666666666,train_2,87.11,87.17,0.060000000000002274
0.3383095625,0.23377856249999998,train_2,87.23,87.83,0.5999999999999943
0.33603257142857146,0.23275157142857142,train_2,87.89,88.13,0.23999999999999488
0.33716375,0.23200737499999996,train_2,88.22,88.49,0.269999999999996
0.34474699999999997,0.231799,train_2,88.64,88.76,0.12000000000000455
